valCount,probes
105210,213077
105211,213080
105212,213082
105213,213082
105214,213085
105215,213085
105216,213087
105217,213087
105218,213087
105219,213087
105220,213087
105221,213087
105222,213087
105223,213087
105224,213091
105225,213093
105226,213096
105227,213096
105228,213096
105229,213098
105230,213101
105231,213101
105232,213103
105233,213103
105234,213103
105235,213103
105236,213105
105237,213105
105238,213105
105239,213108
105240,213108
105241,213108
105242,213108
105243,213112
105244,213112
105245,213112
105246,213112
105247,213114
105248,213114
105249,213114
105250,213114
105251,213117
105252,213117
105253,213117
105254,213117
105255,213120
105256,213120
105257,213120
105258,213122
105259,213122
105260,213124
105261,213126
105262,213126
105263,213126
105264,213126
105265,213129
105266,213129
105267,213129
105268,213131
105269,213131
105270,213131
105271,213131
105272,213131
105273,213131
105274,213131
105275,213131
105276,213134
105277,213134
105278,213134
105279,213136
105280,213136
105281,213136
105282,213139
105283,213139
105284,213139
105285,213141
105286,213141
105287,213143
105288,213143
105289,213143
105290,213143
105291,213143
105292,213143
105293,213145
105294,213145
105295,213148
105296,213148
105297,213151
105298,213151
105299,213156
105300,213156
105301,213156
105302,213161
105303,213161
105304,213163
105305,213163
105306,213163
105307,213163
105308,213166
105309,213166
105310,213166
105311,213168
105312,213168
105313,213174
105314,213174
105315,213174
105316,213174
105317,213176
105318,213176
105319,213176
105320,213176
105321,213179
105322,213181
105323,213183
105324,213183
105325,213183
105326,213183
105327,213183
105328,213186
105329,213190
105330,213190
105331,213190
105332,213190
105333,213193
105334,213193
105335,213196
105336,213196
105337,213196
105338,213196
105339,213196
105340,213199
105341,213199
105342,213199
105343,213199
105344,213203
105345,213203
105346,213209
105347,213209
105348,213209
105349,213211
105350,213215
105351,213215
105352,213215
105353,213215
105354,213219
105355,213219
105356,213219
105357,213219
105358,213219
105359,213219
105360,213221
105361,213221
105362,213223
105363,213223
105364,213223
105365,213225
105366,213225
105367,213225
105368,213225
105369,213225
105370,213225
105371,213225
105372,213225
105373,213228
105374,213228
105375,213228
105376,213228
105377,213228
105378,213228
105379,213228
105380,213228
105381,213231
105382,213233
105383,213233
105384,213233
105385,213233
105386,213233
105387,213236
105388,213236
105389,213236
105390,213238
105391,213241
105392,213241
105393,213241
105394,213241
105395,213241
105396,213241
105397,213241
105398,213241
105399,213241
105400,213244
105401,213244
105402,213247
105403,213247
105404,213247
105405,213247
105406,213251
105407,213251
105408,213251
105409,213253
105410,213253
105411,213253
105412,213253
105413,213253
105414,213255
105415,213257
105416,213259
105417,213259
105418,213259
105419,213261
105420,213263
105421,213263
105422,213265
105423,213265
105424,213265
105425,213265
105426,213265
105427,213268
105428,213268
105429,213268
105430,213268
105431,213268
105432,213272
105433,213272
105434,213272
105435,213277
105436,213277
105437,213280
105438,213280
105439,213280
105440,213283
105441,213283
105442,213286
105443,213286
105444,213286
105445,213286
105446,213289
105447,213289
105448,213292
105449,213292
105450,213292
105451,213292
105452,213292
105453,213292
105454,213292
105455,213292
105456,213296
105457,213300
105458,213302
105459,213302
105460,213306
105461,213308
105462,213311
105463,213311
105464,213313
105465,213313
105466,213313
105467,213313
105468,213315
105469,213315
105470,213315
105471,213315
105472,213317
105473,213317
105474,213321
105475,213321
105476,213321
105477,213321
105478,213321
105479,213321
105480,213323
105481,213323
105482,213325
105483,213325
105484,213327
105485,213327
105486,213327
105487,213331
105488,213331
105489,213331
105490,213333
105491,213333
105492,213333
105493,213335
105494,213335
105495,213335
105496,213335
105497,213337
105498,213339
105499,213339
105500,213341
105501,213343
105502,213343
105503,213343
105504,213343
105505,213343
105506,213343
105507,213343
105508,213343
105509,213343
105510,213343
105511,213343
105512,213343
105513,213343
105514,213345
105515,213345
105516,213345
105517,213345
105518,213345
105519,213345
105520,213345
105521,213345
105522,213348
105523,213352
105524,213352
105525,213352
105526,213352
105527,213352
105528,213354
105529,213354
105530,213354
105531,213356
105532,213356
105533,213356
105534,213356
105535,213356
105536,213356
105537,213356
105538,213356
105539,213356
105540,213356
105541,213356
105542,213356
105543,213359
105544,213359
105545,213362
105546,213362
105547,213362
105548,213364
105549,213364
105550,213364
105551,213364
105552,213364
105553,213364
105554,213364
105555,213364
105556,213364
105557,213369
105558,213371
105559,213371
105560,213371
105561,213371
105562,213371
105563,213371
105564,213371
105565,213371
105566,213371
105567,213371
105568,213371
105569,213371
105570,213371
105571,213374
105572,213374
105573,213376
105574,213376
105575,213378
105576,213382
105577,213382
105578,213385
105579,213385
105580,213385
105581,213385
105582,213387
105583,213387
105584,213387
105585,213387
105586,213387
105587,213387
105588,213387
105589,213389
105590,213389
105591,213389
105592,213389
105593,213394
105594,213397
105595,213397
105596,213397
105597,213397
105598,213397
105599,213397
105600,213397
105601,213397
105602,213397
105603,213401
105604,213401
105605,213401
105606,213401
105607,213401
105608,213406
105609,213406
105610,213408
105611,213408
105612,213410
105613,213412
105614,213415
105615,213415
105616,213415
105617,213415
105618,213415
105619,213415
105620,213415
105621,213417
105622,213419
105623,213419
105624,213419
105625,213419
105626,213419
105627,213422
105628,213422
105629,213422
105630,213422
105631,213422
105632,213422
105633,213422
105634,213422
105635,213422
105636,213422
105637,213424
105638,213424
105639,213426
105640,213426
105641,213426
105642,213426
105643,213426
105644,213426
105645,213436
105646,213436
105647,213436
105648,213436
105649,213436
105650,213436
105651,213436
105652,213439
105653,213441
105654,213441
105655,213441
105656,213441
105657,213441
105658,213445
105659,213445
105660,213445
105661,213445
105662,213445
105663,213445
105664,213447
105665,213449
105666,213449
105667,213452
105668,213452
105669,213455
105670,213455
105671,213455
105672,213455
105673,213457
105674,213459
105675,213459
105676,213461
105677,213464
105678,213466
105679,213468
105680,213471
105681,213471
105682,213471
105683,213474
105684,213474
105685,213476
105686,213480
105687,213480
105688,213480
105689,213480
105690,213480
105691,213480
105692,213480
105693,213480
105694,213483
105695,213486
105696,213489
105697,213489
105698,213492
105699,213494
105700,213494
105701,213496
105702,213498
105703,213502
105704,213502
105705,213502
105706,213502
105707,213502
105708,213502
105709,213502
105710,213502
105711,213502
105712,213502
105713,213504
105714,213504
105715,213504
105716,213504
105717,213504
105718,213504
105719,213506
105720,213506
105721,213506
105722,213506
105723,213506
105724,213506
105725,213506
105726,213506
105727,213506
105728,213506
105729,213506
105730,213506
105731,213506
105732,213509
105733,213509
105734,213509
105735,213511
105736,213513
105737,213513
105738,213513
105739,213515
105740,213515
105741,213515
105742,213515
105743,213515
105744,213517
105745,213519
105746,213521
105747,213521
105748,213523
105749,213523
105750,213525
105751,213529
105752,213529
105753,213531
105754,213533
105755,213533
105756,213533
105757,213533
105758,213535
105759,213535
105760,213535
105761,213537
105762,213537
105763,213537
105764,213537
105765,213537
105766,213537
105767,213537
105768,213537
105769,213539
105770,213539
105771,213539
105772,213539
105773,213539
105774,213539
105775,213539
105776,213542
105777,213542
105778,213542
105779,213542
105780,213548
105781,213548
105782,213548
105783,213548
105784,213548
105785,213548
105786,213548
105787,213548
105788,213548
105789,213548
105790,213548
105791,213548
105792,213551
105793,213551
105794,213553
105795,213553
105796,213553
105797,213553
105798,213555
105799,213555
105800,213555
105801,213555
105802,213555
105803,213555
105804,213555
105805,213557
105806,213560
105807,213560
105808,213560
105809,213562
105810,213564
105811,213566
105812,213566
105813,213566
105814,213574
105815,213574
105816,213574
105817,213574
105818,213576
105819,213576
105820,213576
105821,213576
105822,213576
105823,213576
105824,213580
105825,213583
105826,213583
105827,213583
105828,213583
105829,213587
105830,213587
105831,213587
105832,213592
105833,213592
105834,213592
105835,213592
105836,213594
105837,213594
105838,213594
105839,213594
105840,213594
105841,213598
105842,213598
105843,213598
105844,213598
105845,213598
105846,213598
105847,213600
105848,213600
105849,213604
105850,213604
105851,213604
105852,213606
105853,213606
105854,213606
105855,213606
105856,213606
105857,213606
105858,213610
105859,213610
105860,213612
105861,213615
105862,213617
105863,213617
105864,213617
105865,213617
105866,213617
105867,213617
105868,213617
105869,213617
105870,213617
105871,213622
105872,213624
105873,213627
105874,213629
105875,213632
105876,213634
105877,213634
105878,213634
105879,213634
105880,213634
105881,213634
105882,213637
105883,213637
105884,213639
105885,213639
105886,213639
105887,213639
105888,213639
105889,213639
105890,213639
105891,213643
105892,213643
105893,213646
105894,213646
105895,213646
105896,213649
105897,213649
105898,213649
105899,213649
105900,213649
105901,213649
105902,213649
105903,213649
105904,213649
105905,213653
105906,213653
105907,213653
105908,213653
105909,213653
105910,213653
105911,213653
105912,213653
105913,213653
105914,213655
105915,213655
105916,213655
105917,213655
105918,213655
105919,213655
105920,213655
105921,213657
105922,213657
105923,213662
105924,213662
105925,213662
105926,213662
105927,213664
105928,213664
105929,213664
105930,213664
105931,213664
105932,213664
105933,213664
105934,213664
105935,213664
105936,213666
105937,213666
105938,213668
105939,213673
105940,213673
105941,213673
105942,213673
105943,213673
105944,213673
105945,213673
105946,213673
105947,213673
105948,213676
105949,213678
105950,213678
105951,213678
105952,213678
105953,213686
105954,213686
105955,213686
105956,213688
105957,213688
105958,213688
105959,213688
105960,213691
105961,213691
105962,213693
105963,213695
105964,213695
105965,213699
105966,213701
105967,213703
105968,213705
105969,213705
105970,213705
105971,213705
105972,213708
105973,213708
105974,213708
105975,213710
105976,213710
105977,213710
105978,213710
105979,213710
105980,213710
105981,213710
105982,213710
105983,213710
105984,213713
105985,213713
105986,213716
105987,213716
105988,213716
105989,213718
105990,213718
105991,213718
105992,213718
105993,213718
105994,213718
105995,213720
105996,213720
105997,213722
105998,213722
105999,213722
106000,213722
106001,213722
106002,213722
106003,213722
106004,213722
106005,213722
106006,213722
106007,213722
106008,213722
106009,213722
106010,213725
106011,213727
106012,213727
106013,213727
106014,213727
106015,213727
106016,213727
106017,213727
106018,213729
106019,213731
106020,213733
106021,213735
106022,213735
106023,213737
106024,213737
106025,213740
106026,213740
106027,213742
106028,213744
106029,213744
106030,213744
106031,213744
106032,213744
106033,213744
106034,213744
106035,213744
106036,213744
106037,213746
106038,213750
106039,213750
106040,213750
106041,213750
106042,213757
106043,213760
106044,213760
106045,213760
106046,213760
106047,213760
106048,213764
106049,213764
106050,213764
106051,213764
106052,213764
106053,213764
106054,213764
106055,213766
106056,213766
106057,213770
106058,213770
106059,213770
106060,213770
106061,213770
106062,213770
106063,213770
106064,213770
106065,213773
106066,213773
106067,213775
106068,213777
106069,213777
106070,213777
106071,213777
106072,213779
106073,213779
106074,213781
106075,213781
106076,213781
106077,213783
106078,213783
106079,213783
106080,213783
106081,213783
106082,213785
106083,213785
106084,213787
106085,213789
106086,213789
106087,213789
106088,213789
106089,213789
106090,213791
106091,213791
106092,213791
106093,213791
106094,213795
106095,213795
106096,213795
106097,213795
106098,213797
106099,213797
106100,213800
106101,213803
106102,213803
106103,213803
106104,213805
106105,213805
106106,213805
106107,213805
106108,213805
106109,213805
106110,213805
106111,213809
106112,213809
106113,213812
106114,213812
106115,213812
106116,213814
106117,213816
106118,213819
106119,213819
106120,213821
106121,213821
106122,213821
106123,213821
106124,213826
106125,213828
106126,213828
106127,213828
106128,213828
106129,213828
106130,213830
106131,213830
106132,213832
106133,213832
106134,213832
106135,213835
106136,213835
106137,213837
106138,213839
106139,213839
106140,213839
106141,213839
106142,213839
106143,213839
106144,213839
106145,213839
106146,213839
106147,213839
106148,213839
106149,213839
106150,213839
106151,213839
106152,213839
106153,213839
106154,213842
106155,213842
106156,213842
106157,213844
106158,213844
106159,213844
106160,213844
106161,213844
106162,213844
106163,213850
106164,213854
106165,213854
106166,213856
106167,213858
106168,213858
106169,213858
106170,213860
106171,213863
106172,213863
106173,213863
106174,213863
106175,213863
106176,213865
106177,213865
106178,213870
106179,213876
106180,213876
106181,213876
106182,213876
106183,213876
106184,213876
106185,213876
106186,213876
106187,213876
106188,213880
106189,213882
106190,213882
106191,213882
106192,213882
106193,213885
106194,213888
106195,213888
106196,213890
106197,213892
106198,213892
106199,213892
106200,213894
106201,213894
106202,213894
106203,213894
106204,213894
106205,213894
106206,213894
106207,213894
106208,213894
106209,213894
106210,213894
106211,213894
106212,213894
106213,213894
106214,213894
106215,213894
106216,213894
106217,213894
106218,213894
106219,213894
106220,213894
106221,213894
106222,213894
106223,213896
106224,213896
106225,213896
106226,213896
106227,213896
106228,213896
106229,213896
106230,213896
106231,213896
106232,213896
106233,213896
106234,213900
106235,213900
106236,213903
106237,213903
106238,213908
106239,213911
106240,213911
106241,213914
106242,213914
106243,213914
106244,213914
106245,213914
106246,213916
106247,213918
106248,213920
106249,213920
106250,213920
106251,213920
106252,213920
106253,213920
106254,213920
106255,213920
106256,213922
106257,213922
106258,213922
106259,213922
106260,213925
106261,213928
106262,213928
106263,213930
106264,213930
106265,213930
106266,213930
106267,213930
106268,213930
106269,213930
106270,213932
106271,213932
106272,213932
106273,213935
106274,213935
106275,213935
106276,213935
106277,213935
106278,213938
106279,213938
106280,213938
106281,213938
106282,213938
106283,213938
106284,213941
106285,213941
106286,213945
106287,213945
106288,213947
106289,213950
106290,213950
106291,213952
106292,213952
106293,213952
106294,213952
106295,213952
106296,213952
106297,213952
106298,213954
106299,213954
106300,213954
106301,213954
106302,213954
106303,213956
106304,213956
106305,213956
106306,213956
106307,213956
106308,213956
106309,213956
106310,213956
106311,213956
106312,213956
106313,213956
106314,213958
106315,213961
106316,213961
106317,213961
106318,213961
106319,213961
106320,213961
106321,213961
106322,213964
106323,213964
106324,213964
106325,213966
106326,213966
106327,213966
106328,213968
106329,213968
106330,213968
106331,213970
106332,213970
106333,213978
106334,213980
106335,213982
106336,213982
106337,213982
106338,213982
106339,213982
106340,213991
106341,213991
106342,213995
106343,213997
106344,214002
106345,214002
106346,214002
106347,214002
106348,214002
106349,214002
106350,214002
106351,214002
106352,214002
106353,214004
106354,214004
106355,214004
106356,214004
106357,214007
106358,214009
106359,214009
106360,214009
106361,214011
106362,214011
106363,214013
106364,214016
106365,214016
106366,214016
106367,214016
106368,214016
106369,214021
106370,214023
106371,214023
106372,214023
106373,214023
106374,214023
106375,214025
106376,214025
106377,214025
106378,214025
106379,214025
106380,214025
106381,214025
106382,214025
106383,214025
106384,214025
106385,214025
106386,214025
106387,214025
106388,214025
106389,214025
106390,214025
106391,214027
106392,214027
106393,214027
106394,214029
106395,214029
106396,214029
106397,214031
106398,214031
106399,214031
106400,214031
106401,214031
106402,214033
106403,214033
106404,214033
106405,214033
106406,214033
106407,214033
106408,214036
106409,214036
106410,214036
106411,214038
106412,214038
106413,214038
106414,214040
106415,214042
106416,214042
106417,214042
106418,214042
106419,214042
106420,214045
106421,214045
106422,214045
106423,214048
106424,214048
106425,214048
106426,214048
106427,214048
106428,214048
106429,214052
106430,214052
106431,214054
106432,214057
106433,214057
106434,214057
106435,214057
106436,214059
106437,214061
106438,214061
106439,214061
106440,214061
106441,214061
106442,214061
106443,214061
106444,214061
106445,214063
106446,214063
106447,214063
106448,214065
106449,214065
106450,214065
106451,214065
106452,214069
106453,214072
106454,214072
106455,214072
106456,214072
106457,214074
106458,214076
106459,214076
106460,214076
106461,214078
106462,214078
106463,214080
106464,214080
106465,214080
106466,214082
106467,214084
106468,214084
106469,214084
106470,214086
106471,214086
106472,214089
106473,214091
106474,214091
106475,214091
106476,214091
106477,214091
106478,214093
106479,214095
106480,214097
106481,214097
106482,214097
106483,214097
106484,214097
106485,214097
106486,214100
106487,214100
106488,214102
106489,214102
106490,214104
106491,214106
106492,214108
106493,214110
106494,214110
106495,214110
106496,214112
106497,214112
106498,214114
106499,214118
106500,214120
106501,214120
106502,214120
106503,214123
106504,214125
106505,214127
106506,214131
106507,214131
106508,214131
106509,214131
106510,214135
106511,214135
106512,214135
106513,214135
106514,214135
106515,214135
106516,214135
106517,214135
106518,214135
106519,214135
106520,214135
106521,214135
106522,214135
106523,214135
106524,214135
106525,214135
106526,214135
106527,214137
106528,214139
106529,214139
106530,214139
106531,214139
106532,214139
106533,214142
106534,214142
106535,214142
106536,214142
106537,214142
106538,214142
106539,214144
106540,214144
106541,214144
106542,214144
106543,214144
106544,214144
106545,214144
106546,214144
106547,214144
106548,214146
106549,214146
106550,214148
106551,214148
106552,214148
106553,214150
106554,214152
106555,214152
106556,214152
106557,214152
106558,214152
106559,214152
106560,214152
106561,214152
106562,214152
106563,214152
106564,214156
106565,214158
106566,214158
106567,214158
106568,214158
106569,214158
106570,214158
106571,214160
106572,214160
106573,214160
106574,214163
106575,214163
106576,214163
106577,214166
106578,214166
106579,214169
106580,214169
106581,214171
106582,214173
106583,214173
106584,214173
106585,214175
106586,214175
106587,214177
106588,214180
106589,214180
106590,214184
106591,214186
106592,214188
106593,214188
106594,214188
106595,214188
106596,214192
106597,214194
106598,214194
106599,214194
106600,214194
106601,214196
106602,214196
106603,214196
106604,214196
106605,214196
106606,214196
106607,214196
106608,214198
106609,214198
106610,214198
106611,214201
106612,214203
106613,214203
106614,214203
106615,214203
106616,214205
106617,214205
106618,214205
106619,214205
106620,214209
106621,214209
106622,214209
106623,214209
106624,214212
106625,214214
106626,214214
106627,214214
106628,214214
106629,214214
106630,214214
106631,214214
106632,214214
106633,214214
106634,214216
106635,214218
106636,214218
106637,214218
106638,214218
106639,214218
106640,214218
106641,214218
106642,214218
106643,214218
106644,214218
106645,214221
106646,214221
106647,214221
106648,214223
106649,214225
106650,214225
106651,214227
106652,214227
106653,214229
106654,214229
106655,214229
106656,214229
106657,214229
106658,214229
106659,214235
106660,214235
106661,214235
106662,214243
106663,214243
106664,214245
106665,214247
106666,214249
106667,214252
106668,214252
106669,214252
106670,214252
106671,214252
106672,214252
106673,214252
106674,214252
106675,214256
106676,214256
106677,214256
106678,214258
106679,214260
106680,214260
106681,214260
106682,214260
106683,214260
106684,214260
106685,214260
106686,214260
106687,214260
106688,214262
106689,214262
106690,214262
106691,214264
106692,214264
106693,214266
106694,214266
106695,214266
106696,214269
106697,214269
106698,214269
106699,214271
106700,214271
106701,214271
106702,214276
106703,214276
106704,214276
106705,214276
106706,214276
106707,214276
106708,214276
106709,214276
106710,214281
106711,214281
106712,214285
106713,214285
106714,214285
106715,214285
106716,214287
106717,214289
106718,214291
106719,214293
106720,214295
106721,214297
106722,214297
106723,214297
106724,214297
106725,214299
106726,214299
106727,214301
106728,214301
106729,214301
106730,214301
106731,214303
106732,214305
106733,214312
106734,214312
106735,214312
106736,214314
106737,214314
106738,214314
106739,214314
106740,214314
106741,214318
106742,214320
106743,214323
106744,214328
106745,214328
106746,214328
106747,214328
106748,214328
106749,214330
106750,214330
106751,214332
106752,214332
106753,214334
106754,214336
106755,214339
106756,214339
106757,214339
106758,214341
106759,214341
106760,214341
106761,214341
106762,214341
106763,214341
106764,214341
106765,214348
106766,214348
106767,214348
106768,214352
106769,214352
106770,214352
106771,214352
106772,214352
106773,214352
106774,214354
106775,214354
106776,214354
106777,214354
106778,214354
106779,214354
106780,214354
106781,214356
106782,214356
106783,214356
106784,214356
106785,214358
106786,214358
106787,214358
106788,214360
106789,214360
106790,214360
106791,214360
106792,214360
106793,214360
106794,214362
106795,214362
106796,214362
106797,214364
106798,214366
106799,214366
106800,214366
106801,214366
106802,214366
106803,214366
106804,214366
106805,214366
106806,214366
106807,214368
106808,214370
106809,214373
106810,214376
106811,214376
106812,214376
106813,214376
106814,214376
106815,214376
106816,214376
106817,214379
106818,214382
106819,214382
106820,214386
106821,214389
106822,214389
106823,214389
106824,214389
106825,214392
106826,214392
106827,214392
106828,214392
106829,214392
106830,214392
106831,214398
106832,214398
106833,214398
106834,214400
106835,214400
106836,214400
106837,214404
106838,214404
106839,214404
106840,214404
106841,214404
106842,214404
106843,214404
106844,214407
106845,214407
106846,214407
106847,214407
106848,214407
106849,214407
106850,214407
106851,214407
106852,214407
106853,214410
106854,214410
106855,214410
106856,214412
106857,214412
106858,214412
106859,214414
106860,214416
106861,214416
106862,214416
106863,214416
106864,214416
106865,214418
106866,214420
106867,214420
106868,214422
106869,214424
106870,214430
106871,214430
106872,214430
106873,214430
106874,214430
106875,214430
106876,214432
106877,214432
106878,214432
106879,214434
106880,214436
106881,214436
106882,214436
106883,214438
106884,214441
106885,214441
106886,214443
106887,214443
106888,214443
106889,214443
106890,214443
106891,214448
106892,214448
106893,214450
106894,214450
106895,214450
106896,214450
106897,214450
106898,214450
106899,214450
106900,214450
106901,214456
106902,214458
106903,214460
106904,214462
106905,214465
106906,214465
106907,214465
106908,214577
106909,214577
106910,214577
106911,214579
106912,214581
106913,214581
106914,214581
106915,214583
106916,214586
106917,214586
106918,214588
106919,214588
106920,214588
106921,214588
106922,214588
106923,214591
106924,214594
106925,214596
106926,214596
106927,214598
106928,214598
106929,214598
106930,214598
106931,214601
106932,214604
106933,214604
106934,214604
106935,214604
106936,214608
106937,214610
106938,214610
106939,214610
106940,214610
106941,214610
106942,214610
106943,214612
106944,214612
106945,214612
106946,214615
106947,214615
106948,214615
106949,214615
106950,214615
106951,214617
106952,214617
106953,214619
106954,214619
106955,214619
106956,214619
106957,214619
106958,214621
106959,214621
106960,214623
106961,214623
106962,214623
106963,214623
106964,214623
106965,214623
106966,214627
106967,214627
106968,214633
106969,214636
106970,214636
106971,214639
106972,214639
106973,214639
106974,214642
106975,214642
106976,214642
106977,214644
106978,214644
106979,214646
106980,214646
106981,214646
106982,214646
106983,214646
106984,214646
106985,214648
106986,214648
106987,214648
106988,214648
106989,214648
106990,214648
106991,214651
106992,214651
106993,214651
106994,214651
106995,214653
106996,214653
106997,214653
106998,214653
106999,214653
107000,214658
107001,214658
107002,214658
107003,214658
107004,214658
107005,214658
107006,214658
107007,214660
107008,214660
107009,214660
107010,214662
107011,214662
107012,214665
107013,214665
107014,214665
107015,214665
107016,214665
107017,214665
107018,214665
107019,214665
107020,214665
107021,214665
107022,214665
107023,214665
107024,214665
107025,214665
107026,214665
107027,214665
107028,214665
107029,214665
107030,214668
107031,214673
107032,214673
107033,214673
107034,214675
107035,214677
107036,214677
107037,214677
107038,214677
107039,214677
107040,214677
107041,214679
107042,214681
107043,214683
107044,214683
107045,214683
107046,214683
107047,214683
107048,214685
107049,214685
107050,214685
107051,214685
107052,214685
107053,214685
107054,214685
107055,214685
107056,214685
107057,214685
107058,214685
107059,214690
107060,214693
107061,214693
107062,214693
107063,214695
107064,214697
107065,214697
107066,214697
107067,214697
107068,214697
107069,214699
107070,214699
107071,214699
107072,214699
107073,214702
107074,214702
107075,214704
107076,214704
107077,214704
107078,214704
107079,214704
107080,214706
107081,214706
107082,214706
107083,214708
107084,214708
107085,214708
107086,214708
107087,214708
107088,214708
107089,214708
107090,214710
107091,214712
107092,214712
107093,214712
107094,214716
107095,214716
107096,214718
107097,214718
107098,214718
107099,214721
107100,214721
107101,214726
107102,214728
107103,214728
107104,214728
107105,214728
107106,214730
107107,214732
107108,214735
107109,214735
107110,214735
107111,214735
107112,214737
107113,214737
107114,214737
107115,214737
107116,214737
107117,214737
107118,214737
107119,214737
107120,214737
107121,214739
107122,214739
107123,214739
107124,214742
107125,214742
107126,214742
107127,214744
107128,214744
107129,214746
107130,214746
107131,214746
107132,214746
107133,214749
107134,214751
107135,214751
107136,214751
107137,214755
107138,214757
107139,214759
107140,214761
107141,214763
107142,214763
107143,214765
107144,214767
107145,214767
107146,214767
107147,214767
107148,214767
107149,214767
107150,214767
107151,214767
107152,214767
107153,214767
107154,214767
107155,214767
107156,214769
107157,214771
107158,214773
107159,214773
107160,214773
107161,214777
107162,214777
107163,214777
107164,214782
107165,214782
107166,214782
107167,214782
107168,214782
107169,214782
107170,214786
107171,214789
107172,214789
107173,214789
107174,214789
107175,214792
107176,214792
107177,214792
107178,214794
107179,214794
107180,214794
107181,214794
107182,214794
107183,214797
107184,214800
107185,214800
107186,214800
107187,214800
107188,214804
107189,214804
107190,214804
107191,214804
107192,214804
107193,214804
107194,214804
107195,214806
107196,214808
107197,214808
107198,214810
107199,214810
107200,214810
107201,214810
107202,214810
107203,214810
107204,214810
107205,214812
107206,214812
107207,214812
107208,214812
107209,214812
107210,214812
107211,214812
107212,214812
107213,214812
107214,214812
107215,214812
107216,214812
107217,214812
107218,214816
107219,214816
107220,214816
107221,214816
107222,214818
107223,214821
107224,214821
107225,214825
107226,214825
107227,214825
107228,214827
107229,214827
107230,214827
107231,214827
107232,214829
107233,214829
107234,214832
107235,214832
107236,214834
107237,214836
107238,214838
107239,214840
107240,214842
107241,214842
107242,214842
107243,214842
107244,214842
107245,214842
107246,214842
107247,214842
107248,214842
107249,214848
107250,214848
107251,214848
107252,214848
107253,214848
107254,214850
107255,214853
107256,214853
107257,214853
107258,214855
107259,214855
107260,214858
107261,214858
107262,214860
107263,214860
107264,214869
107265,214871
107266,214871
107267,214874
107268,214874
107269,214874
107270,214880
107271,214880
107272,214880
107273,214880
107274,214882
107275,214884
107276,214886
107277,214886
107278,214886
107279,214886
107280,214886
107281,214889
107282,214891
107283,214891
107284,214893
107285,214896
107286,214896
107287,214896
107288,214896
107289,214898
107290,214898
107291,214901
107292,214901
107293,214901
107294,214901
107295,214901
107296,214901
107297,214901
107298,214905
107299,214905
107300,214908
107301,214912
107302,214912
107303,214912
107304,214922
107305,214924
107306,214924
107307,214924
107308,214928
107309,214928
107310,214928
107311,214928
107312,214934
107313,214937
107314,214937
107315,214939
107316,214939
107317,214939
107318,214939
107319,214939
107320,214941
107321,214944
107322,214944
107323,214944
107324,214944
107325,214944
107326,214944
107327,214944
107328,214946
107329,214946
107330,214946
107331,214946
107332,214946
107333,214946
107334,214946
107335,214946
107336,214946
107337,214946
107338,214950
107339,214952
107340,214954
107341,214954
107342,214957
107343,214957
107344,214957
107345,214959
107346,214959
107347,214959
107348,214959
107349,214959
107350,214959
107351,214964
107352,214966
107353,214966
107354,214968
107355,214968
107356,214968
107357,214968
107358,214968
107359,214968
107360,214968
107361,214970
107362,214970
107363,214970
107364,214970
107365,214975
107366,214975
107367,214975
107368,214975
107369,214975
107370,214975
107371,214978
107372,214978
107373,214978
107374,214978
107375,214978
107376,214978
107377,214978
107378,214978
107379,214978
107380,214978
107381,214980
107382,214980
107383,214985
107384,214987
107385,214989
107386,214989
107387,214989
107388,214992
107389,214994
107390,214997
107391,214997
107392,214997
107393,214997
107394,214997
107395,214997
107396,214997
107397,214997
107398,214999
107399,215002
107400,215002
107401,215005
107402,215011
107403,215013
107404,215015
107405,215015
107406,215015
107407,215015
107408,215015
107409,215015
107410,215019
107411,215021
107412,215021
107413,215021
107414,215021
107415,215021
107416,215021
107417,215021
107418,215021
107419,215021
107420,215021
107421,215023
107422,215023
107423,215023
107424,215023
107425,215026
107426,215026
107427,215026
107428,215026
107429,215028
107430,215028
107431,215028
107432,215033
107433,215033
107434,215033
107435,215033
107436,215033
107437,215033
107438,215033
107439,215033
107440,215033
107441,215033
107442,215033
107443,215037
107444,215039
107445,215039
107446,215039
107447,215039
107448,215039
107449,215039
107450,215039
107451,215039
107452,215046
107453,215046
107454,215048
107455,215051
107456,215053
107457,215053
107458,215053
107459,215053
107460,215053
107461,215053
107462,215053
107463,215053
107464,215056
107465,215056
107466,215056
107467,215056
107468,215056
107469,215056
107470,215056
107471,215056
107472,215056
107473,215056
107474,215056
107475,215056
107476,215056
107477,215056
107478,215056
107479,215058
107480,215058
107481,215060
107482,215060
107483,215060
107484,215062
107485,215064
107486,215064
107487,215064
107488,215064
107489,215064
107490,215064
107491,215064
107492,215064
107493,215068
107494,215068
107495,215068
107496,215070
107497,215070
107498,215073
107499,215073
107500,215075
107501,215075
107502,215075
107503,215075
107504,215075
107505,215075
107506,215075
107507,215075
107508,215077
107509,215077
107510,215079
107511,215083
107512,215083
107513,215083
107514,215086
107515,215086
107516,215086
107517,215086
107518,215086
107519,215086
107520,215088
107521,215088
107522,215091
107523,215091
107524,215091
107525,215096
107526,215096
107527,215096
107528,215098
107529,215098
107530,215101
107531,215101
107532,215103
107533,215105
107534,215107
107535,215107
107536,215121
107537,215123
107538,215123
107539,215123
107540,215125
107541,215125
